測定年度,測定局コード,市町村コード,測定項目コード,測定単位コード,測定月,測定日,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2011,10201090,201,CO  ,0.1PPM, 4,11,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,12,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   1,   2,   2,   3,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,13,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,14,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,15,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,9999,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,16,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,17,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,18,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,19,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,20,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,9999,9999,9999,9999,9999,9999,   1,   1,   1,   1,   2,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,21,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,22,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,23,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,24,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,25,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2011,10201090,201,CO  ,0.1PPM, 4,26,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 4,27,   2,   2,   2,   2,   2,   2,   2,   2,9999,9999,9999,9999,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,28,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,29,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 4,30,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2,   2,   3,   2,   2,   2,   2,   3
2011,10201090,201,CO  ,0.1PPM, 4,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2011,10201090,201,CO  ,0.1PPM, 5, 1,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   2,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5, 2,   1,   1,   1,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5, 3,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 5, 4,   2,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5, 5,   1,   1,   1,   1,   1,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2,   1,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5, 6,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5, 7,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5, 8,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5, 9,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,9999,   0,   2,   3,   2,   2,9999,9999,9999,9999,   3,   3,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,10,   2,   2,   2,   2,   2,   2,   2,   2,   2,   0,   0,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5,11,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   1,9999,   2,   3,   3,   3,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,12,   2,   2,   2,   1,   1,   1,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   2
2011,10201090,201,CO  ,0.1PPM, 5,13,   2,   1,   1,   2,   2,   2,   3,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   2
2011,10201090,201,CO  ,0.1PPM, 5,14,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1
2011,10201090,201,CO  ,0.1PPM, 5,15,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1
2011,10201090,201,CO  ,0.1PPM, 5,16,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,17,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   2,   2,   3,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,18,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   1,   2,   2,   2,   3,   4,   4,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 5,19,   3,   3,   3,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   3,   3,   3,   3,   2
2011,10201090,201,CO  ,0.1PPM, 5,20,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   3,   2,   2,   3,   3,   3,   3,   4,   4,   4,   3
2011,10201090,201,CO  ,0.1PPM, 5,21,   3,   3,   3,   3,   3,   2,   2,   2,   3,   2,   3,   3,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 5,22,   3,   3,   2,   2,   2,   2,   3,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5,23,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   2,   1,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,24,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 5,25,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,9999,   2,   2,   2,   2,   2,   2,   4,   4,   3,   4,   4,   3,   2
2011,10201090,201,CO  ,0.1PPM, 5,26,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   4,   3,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 5,27,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2
2011,10201090,201,CO  ,0.1PPM, 5,28,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   4,   4,   3,   3
2011,10201090,201,CO  ,0.1PPM, 5,29,   3,   4,   4,   3,   3,   2,   2,   3,   2,   2,   2,   2,   2,   3,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5,30,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 5,31,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 6, 1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6, 2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   5,   4,   4
2011,10201090,201,CO  ,0.1PPM, 6, 3,   4,   3,   3,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 6, 4,   3,   3,   3,   2,   3,   3,   2,   2,   3,   3,   3,   3,   3,   3,   3,   2,   2,   3,   3,   3,   3,   3,   3,   2
2011,10201090,201,CO  ,0.1PPM, 6, 5,   2,   3,   3,   3,   3,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   3,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6, 6,   2,   2,   2,   2,   2,   2,   2,   2,   2,9999,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6, 7,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   1
2011,10201090,201,CO  ,0.1PPM, 6, 8,   1,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,9999,9999,   2,   2,   1,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6, 9,   2,   2,   2,   1,   1,   1,   1,   2,   2,   2,   2,   2,   1,   2,   2,   2,   2,   3,   4,   3,   4,   4,   4,   3
2011,10201090,201,CO  ,0.1PPM, 6,10,   3,   3,   3,   3,   2,   2,   2,   3,   3,   4,   5,   4,   4,   4,   3,   3,   3,   3,   4,   4,   4,   4,   4,   3
2011,10201090,201,CO  ,0.1PPM, 6,11,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   4,   3
2011,10201090,201,CO  ,0.1PPM, 6,12,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 6,13,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 6,14,   2,   2,   2,   1,   1,   2,   2,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 6,15,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,16,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,17,   1,   1,   2,   2,   2,   2,   2,   3,   4,   4,   2,   2,   2,   1,   1,   1,   1,   2,   1,   1,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,18,   2,   2,   2,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 6,19,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 6,20,   3,   3,   3,   3,   4,   4,   4,   4,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 6,21,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   7,   3,   3,   3,   2,   1,   1,   1,   1,   1,   1,   2,   2,   1
2011,10201090,201,CO  ,0.1PPM, 6,22,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,9999,   3,   3,   3,   2,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 6,23,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 6,24,   1,   0,   0,   0,   0,   0,   1,   1,   1,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0
2011,10201090,201,CO  ,0.1PPM, 6,25,   0,   0,   0,   1,   1,   1,   1,   1,   1,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,26,   2,   2,   1,   1,   1,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   3,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,27,   2,   2,   2,   2,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 6,28,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,29,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   0,   0,   0,   1,   0,   1,   1,   1,   1,   1,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 6,30,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   1,   1,   1,   1,   2,   2,   2,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 6,31,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998
2011,10201090,201,CO  ,0.1PPM, 7, 1,   1,   1,   1,   0,   0,   1,   1,   1,   1,   1,   0,   0,   0,   0,   1,   1,   1,   1,   2,   1,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7, 2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 7, 3,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1,   2,   2,   1,   2
2011,10201090,201,CO  ,0.1PPM, 7, 4,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   2,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 7, 5,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   1,   1
2011,10201090,201,CO  ,0.1PPM, 7, 6,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,   2,9999,9999,9999,   2,   3,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7, 7,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   2
2011,10201090,201,CO  ,0.1PPM, 7, 8,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   1,   1,   1,   1,9999,   2,   3,   3,   3,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 7, 9,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,10,   1,   1,   1,   1,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,11,   2,   2,   2,   2,   1,   2,   2,   2,   2,   2,   2,   2,   2,   3,   2,   3,   3,   2,   2,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,12,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,13,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,14,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,15,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,16,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   3,   3,   3,   3,   3,   3,   2,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,17,   3,   3,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,18,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,19,   2,   2,   2,   2,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1
2011,10201090,201,CO  ,0.1PPM, 7,20,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   1,   2,9999,   2,   3,   3,   3,   3,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,21,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,22,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,23,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   3,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,24,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,25,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2
2011,10201090,201,CO  ,0.1PPM, 7,26,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,27,   3,   3,   3,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   4,   3,   4,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,28,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   3,   3,   4,   3
2011,10201090,201,CO  ,0.1PPM, 7,29,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   4,   4,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,30,   3,   3,   3,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 7,31,   3,   3,   3,   3,   3,   3,   3,   3,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 1,   3,   3,   3,   3,   3,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 2,   4,   4,   4,   4,   4,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8, 3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,9999,   5,   4,   3,   3,   3,   3,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8, 4,   4,   4,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 5,   2,   2,   2,   2,   2,   2,   2,   2,   2,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 6,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,9999,   4,   4,   4,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 7,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   3,   3,   3,   3
2011,10201090,201,CO  ,0.1PPM, 8, 8,   3,   3,   3,   3,   3,   3,   3,   3,   3,   3,   2,   3,   4,   4,   4,   4,   3,   4,   4,   4,   4,   4,   4,   5
2011,10201090,201,CO  ,0.1PPM, 8, 9,   5,   4,   4,   4,   4,   4,   4,   4,   4,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5
2011,10201090,201,CO  ,0.1PPM, 8,10,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8,11,   4,   4,   4,   4,   3,   3,   3,   4,   4,   3,   3,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8,12,   4,   4,   4,   4,   4,   4,   3,   3,   3,   4,   5,   5,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8,13,   4,   4,   3,   3,   3,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   5,   5,   5,   5,   5,   5,   5,   5
2011,10201090,201,CO  ,0.1PPM, 8,14,   5,   5,   5,   4,   4,   4,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   5,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8,15,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   5,   5,   5,   4,   5,9999,   4,   4,   4,   4,   4
2011,10201090,201,CO  ,0.1PPM, 8,16,   4,   3,   3,   3,   3,   3,   3,   3,   4,   4,   4,   4,   4,   4,   4,   4,   4,   4,   5,   4,   4,   4,   4,   4
